Mass,Intensity
90.347627,38.156403
90.361373,28.138799
90.400488,36.1552
90.463288,26.928864
90.50941,31.577094
90.563332,37.834548
90.665692,37.258506
90.674596,38.608112
90.691897,37.756016
90.708179,27.349896
90.709408,35.922201
90.735735,39.226122
90.766379,32.564376
90.767302,36.228599
90.782784,27.042894
90.818992,40.27582
90.903186,36.87449
90.9912,121.358462
91.002623,201.812574
91.003549,37.636385
91.020842,56.475611
91.027533,67066.85273
91.030004,2793.476894
91.038963,86.221763
91.040919,31.712019
91.054205,705.771019
91.076355,30.932797
91.087896,31.249399
91.097894,38.143889
91.236071,32.978878
91.483798,44.003094
91.627116,1375.038142
91.627428,1297.554501
91.662895,42.791011
91.702025,38.524855
92.031043,832.776218
92.213009,43.367063
92.489082,47.477169
92.662681,39.672632
92.792247,36.163173
92.97382,7668.442887
93.03347,1597.798914
93.039534,37.592704
93.154968,37.685585
93.17277,32.293157
93.281723,37.931375
93.292404,40.780006
93.356104,42.959979
93.451454,46.739199
93.451883,39.34579
93.481448,39.00343
93.537727,41.878556
93.586972,53.157778
93.590514,43.406174
93.703964,36.917653
93.826239,36.398971
93.935368,40.409309
93.937527,39.969516
94.028689,8034.878507
94.118685,37.464372
94.135141,35.981559
94.212713,41.35897
94.375971,42.956964
94.395538,41.959002
94.432515,38.408649
94.813989,42.355173
94.828438,32.785069
94.970912,1987.544137
94.979691,46.505429
94.993958,11400.63946
95.024039,1966.798403
95.233466,47.124963
95.382597,45.991566
95.950986,4558.96827
96.363796,49.141932
96.646116,42.494921
96.839236,43.65649
96.882519,39.684798
96.906603,86.86544
96.907055,108.572935
96.933298,15907.10141
96.937371,44.969031
96.938616,2925.46735
96.941897,98.510711
96.942689,1765.500764
96.94416,50.649258
96.944613,47.272236
96.945065,109.272439
96.945518,93.235052
96.945971,89.272196
96.946423,130.686522
96.946876,281.443787
96.947329,163.22988
96.947781,366.308152
96.948234,443.274124
96.949139,3027.814431
96.949479,2552.420347
96.952308,40.410731
96.952761,40.178083
96.953666,50.000702
96.954571,87.652983
96.955137,105.964476
96.95559,73.675385
96.956043,35.806567
96.95774,2361.233696
96.959099,16108463.99
96.961136,147.483771
96.962041,672.302379
96.962494,248.393894
96.9634,40.573453
96.964418,70.122835
96.964871,39.752133
96.967135,2185.899303
96.96838,1755222.254
96.970078,132.458757
96.973474,30.201742
96.974946,56.267584
96.975739,217.412081
96.976758,34.369008
96.977663,4822.399689
96.978456,50.532271
96.979475,3061.808845
96.982192,44.403186
96.983551,42.387074
96.984683,18111.94851
96.987174,226.65844
96.992043,50.262314
96.993968,2028.731393
97.010731,98.383055
97.011184,55.540553
97.011637,47.145238
97.01798,42.874837
97.028404,3856.784677
97.036109,40.615418
97.064671,1074.811419
97.080998,46.271544
97.104135,39.159185
97.178592,47.481753
97.247224,46.546791
97.258138,44.891743
97.299086,40.610198
97.348257,41.752782
97.408405,47.52935
97.484126,45.062684
97.554452,49.789058
97.639034,44.822919
97.653219,40.559434
97.730599,39.396278
97.741596,42.434562
97.886096,48.567202
97.909981,42.399113
97.958351,125213.7238
97.963294,24658.35912
97.963983,46.20789
97.965133,1149.605068
97.972835,794.973012
97.974789,42.239458
98.023553,1120.678501
98.112894,42.452453
98.23236,48.930413
98.252215,48.016017
98.291481,45.248959
98.954807,812252.3336
98.96321,140237.5312
98.964144,1651.75657
98.965894,126.129598
98.972898,13853.12847
98.981303,101.651776
99.007692,20426.76058
99.044023,7945.110472
99.067748,51.931914
