Mass,Intensity
59.898637,64.232757
59.905673,65.10974
59.953742,64.125105
59.95743,82.608807
59.984187,1470.781143
59.991072,59.923933
60.001209,51.314477
60.003413,55.862911
60.010246,59.878625
60.016143,2639.688951
60.026011,65.390646
60.028106,58.758095
60.057228,66.284261
60.110784,70.254231
60.112331,63.428817
60.113712,58.842104
60.14063,62.65515
60.143007,62.921881
60.197564,53.139401
60.2,61.658809
60.202271,62.194331
60.205704,60.213854
60.207255,64.236181
60.216117,65.596601
60.222488,58.718983
60.229081,62.448147
60.242549,61.063739
60.245597,57.882556
60.248924,70.325793
60.258849,57.317621
60.281092,72.307653
60.291746,61.807565
60.301126,56.221575
60.323948,57.113711
60.327559,65.221422
60.330614,59.310482
60.334392,67.003696
60.337559,61.59682
60.362625,61.411063
60.369853,65.777701
60.373079,63.277342
60.383312,63.379207
60.400727,67.077332
60.406626,65.382812
60.407406,61.713194
60.410578,61.92912
60.424998,75.364084
60.434186,62.231231
60.444491,68.311739
60.444881,61.91712
60.461319,55.901821
60.466113,64.330665
60.468844,58.468364
60.475311,69.124523
60.518598,61.953719
60.532218,65.37176
60.557462,63.994163
60.566625,72.448945
60.573555,57.65522
60.583672,64.036004
60.590604,66.179878
60.619633,64.94109
60.625173,65.399805
60.634575,71.713045
60.665932,70.202594
60.666941,70.958518
60.674111,62.778613
60.677025,64.643911
60.707069,61.701311
60.716771,62.113589
60.735733,80.926159
60.741737,71.571507
60.748136,63.950114
60.750774,72.63822
60.774189,76.347808
60.774357,119.299982
60.789075,66.830705
60.844232,60.102053
60.852054,56.681235
60.874119,63.796796
60.879131,62.193041
60.907466,74.110379
60.921218,62.244786
60.950541,64.377297
60.95291,59.613756
60.974297,66.126373
60.98474,60.922024
60.992024,144063.1891
60.992984,52.528364
60.997219,64.618833
61.012527,60.4955
61.030441,60.369284
61.078853,62.185019
61.081229,64.625934
61.101721,71.789769
61.105118,57.31476
61.10744,62.722192
61.130778,64.196278
61.131345,69.99713
61.132478,59.963936
61.143075,62.331184
61.14693,67.737572
61.16099,86.170953
61.166434,66.059404
61.174658,62.105035
61.186798,63.113546
61.202745,59.718078
61.217562,64.911555
61.227046,57.595612
61.244997,63.711203
61.280014,58.368581
61.280582,64.753365
61.28735,71.25931
61.297818,61.552642
61.312214,66.931733
61.326388,68.378668
61.35025,67.950373
61.353555,62.807477
61.398074,62.401691
61.406059,70.602422
61.41165,78.379101
61.441042,74.248664
61.46023,75.368419
61.47017,59.474768
61.471427,74.163966
61.485885,67.212683
61.520822,85.056846
61.525799,70.932241
61.571021,83.444989
61.573885,63.540434
61.578468,62.780517
61.586947,74.661837
61.594969,61.268677
61.595714,67.480444
61.595829,66.125247
61.595943,66.360085
61.605974,60.270949
61.631433,71.147078
61.633441,62.767508
61.635047,59.790169
61.657655,59.808451
61.676714,65.27254
61.701299,70.846908
61.714631,61.047603
61.738087,61.552939
61.759888,60.123552
61.779226,72.265863
61.782622,76.672776
61.78291,68.104863
61.783313,65.704554
61.795808,64.368602
61.807731,68.702703
61.808134,63.883902
61.834872,71.195485
61.837177,54.613359
61.890362,68.92108
61.915189,67.415332
61.932982,65.553584
61.938876,60.017894
