Mass,Intensity
85.595832,47.020962
85.610949,46.684166
85.616396,54.520737
85.639222,58.991072
85.651343,52.380804
85.754523,51.315222
85.766857,59.559861
85.783338,49.219282
85.804441,63.969137
85.815466,48.946264
85.851949,52.748313
85.86072,46.713891
85.903839,45.235555
85.925269,40.422635
85.926402,49.662142
85.99424,42.445886
86.063672,77.671471
86.068783,49.777768
86.141907,46.906008
86.154325,45.298167
86.157548,52.641145
86.174047,61.128818
86.183436,49.22816
86.192068,44.954272
86.208577,47.485818
86.222243,53.112215
86.222907,50.12763
86.228697,49.866249
86.367073,40.197461
86.44334,50.508588
86.493479,54.606253
86.539557,53.317408
86.559125,53.997304
86.58166,62.640427
86.590639,54.360992
86.611084,51.636986
86.615289,57.587076
86.640427,59.507941
86.646833,48.697325
86.651805,48.075404
86.704039,47.31958
86.711792,46.059623
86.721078,59.571178
86.761685,42.703342
86.844712,47.658591
86.860065,48.534075
86.870047,46.243634
86.870431,60.297329
86.898561,42.242399
86.915369,52.392121
86.932278,51.300818
86.939197,50.81609
86.939966,45.429582
86.962266,57.805339
86.979188,47.404395
87.007757,192968.9486
87.018919,912.774929
87.044137,23090.07799
87.058098,52.217223
87.16798,49.567318
87.197414,48.805513
87.224834,45.533337
87.353032,53.194219
87.355452,46.939234
87.373361,47.210231
87.394665,50.027916
87.404255,46.81045
87.419756,51.825182
87.434196,49.90548
87.446991,51.69722
87.47094,50.176765
87.473656,57.197596
87.491504,91.948466
87.504506,50.296878
87.544305,58.651296
87.585201,58.424223
87.589379,48.811472
87.619707,48.289343
87.632835,51.856802
87.655499,48.10336
87.698711,50.885122
87.706209,52.908513
87.751895,42.877143
87.764175,48.807538
87.781332,54.921889
87.78728,50.614806
87.825224,47.631757
87.831469,45.879566
87.85421,47.619791
87.882917,45.891953
87.903529,48.732749
87.95025,44.432128
87.992408,56.724479
88.002977,7578.617813
88.011101,5027.696675
88.039396,6622.457677
88.047524,103.345625
88.05967,50.164561
88.070643,48.2206
88.077698,43.863508
88.123479,49.037478
88.128383,50.541422
88.186867,59.265256
88.223399,50.59131
88.301156,47.122348
88.38069,44.006599
88.443665,69.959039
88.471774,46.269812
88.560627,59.251933
88.637445,51.904752
88.675644,57.145453
88.682277,48.249483
88.754693,55.032048
88.782058,48.838129
88.807055,48.327448
88.844073,47.088319
88.904463,53.291106
88.922651,57.184796
88.92623,49.589223
88.940249,54.744774
88.961632,49.61637
88.966904,50.434481
88.987003,9298.41704
89.000737,7043.698046
89.005515,290.902736
89.011986,56.844817
89.014575,591.10382
89.015271,81.075427
89.022241,13109.37403
89.023436,6108125.442
89.0321,534.447496
89.041263,259.341841
89.046044,6602.768167
89.04983,46.134163
89.079524,43.041595
89.100458,42.484635
89.10335,48.642268
89.117211,40.155518
89.129081,44.636267
89.169395,44.631235
89.23961,44.270258
89.327221,44.246198
89.338131,60.310499
89.403034,44.814621
89.528333,44.773974
89.588417,45.823803
89.599777,43.871106
89.624818,47.961431
89.632765,52.694318
89.639304,46.262215
89.667583,50.227309
89.743023,47.745524
89.745745,50.288715
89.769032,48.665102
89.788697,50.612534
89.882775,50.827714
89.94898,44.539268
89.971132,48.808414
89.996734,46.989969
90.026701,203646.3693
90.027511,2446.312299
90.029637,2813.141063
90.030346,41.207134
90.097323,56.477736
90.180819,54.889565
90.215754,48.124017
90.23455,48.002071
90.23709,44.048749
90.238208,51.471636
90.316405,52.451692
90.363535,52.410507
90.407849,41.595786
90.464842,47.085166
90.475758,48.861365
90.478921,47.878318
90.572655,45.962071
90.784245,42.435473
90.858841,53.304873
90.86151,44.850237
90.900437,53.780917
90.981966,48.536679
91.002648,203.204371
91.02097,89.390471
91.027662,39490.07608
91.030133,521.681191
91.209861,55.298392
91.219568,45.947938
91.267304,44.02014
91.330079,48.361543
91.332045,50.7516
91.334425,64.247993
91.400687,47.729351
91.409285,44.69911
91.497103,46.160053
91.567489,48.701679
91.626934,2844.259981
91.68675,51.418063
91.693723,42.431835
91.723396,50.157732
91.883252,47.896483
91.911972,46.346166
91.940183,53.512713
91.975517,54.480592
91.99382,44.31675
92.031069,64.5658
92.075568,45.493693
92.129218,47.327521
92.135194,46.355904
92.183965,50.188761
92.202644,48.723454
92.230989,42.597963
92.232985,41.891843
92.257246,52.528147
92.286037,48.82033
92.354811,44.958079
92.359335,43.06621
92.481728,51.062577
92.484259,53.943603
92.530986,52.079882
92.549665,45.339572
92.572469,54.489952
92.597076,64.996083
92.598343,46.359108
92.638286,49.130219
92.645897,55.172071
92.686082,47.168238
92.715391,51.248822
92.717296,42.9
92.73275,57.710697
92.755197,59.098138
92.796301,51.286371
92.834887,53.640735
92.842522,50.812022
92.854189,59.793171
92.860342,52.505479
92.86363,48.843916
92.973848,5371.551838
93.017011,41.227817
93.033711,90.568225
93.112055,51.413205
93.219514,41.909204
93.222822,59.975686
93.257511,48.28314
93.289655,46.120785
93.296812,46.189031
93.329725,51.899008
93.408337,41.736622
93.415401,44.176058
93.43981,42.03974
93.457266,49.656353
93.492514,47.898807
93.503553,53.713405
93.506126,43.776487
93.555453,58.984458
93.584853,44.715061
