Mass,Intensity
80.104429,11.175066
80.136395,12.50082
80.16285,11.4405
80.189063,27.638126
80.217673,11.24773
80.229939,13.125073
80.244594,11.732508
80.285598,11.767655
80.301206,11.151824
80.303339,12.077975
80.333803,12.050796
80.360526,13.899313
80.362234,13.654071
80.363174,13.006505
80.364626,11.981268
80.375473,13.754781
80.396919,13.830628
80.418031,12.379618
80.436158,12.966205
80.480133,12.454635
80.487238,11.178459
80.50359,14.834087
80.517635,11.61238
80.544364,13.02598
80.549249,13.127828
80.556191,12.346065
80.573336,12.924764
80.584055,15.559393
80.586885,14.496139
80.625405,13.965203
80.634503,12.999396
80.660776,13.078001
80.745691,11.557814
80.753949,13.304005
80.805676,12.037635
80.870125,13.523222
80.883403,11.596568
80.908848,20.545202
80.915578,1182.127061
80.959602,11.635621
80.962106,13.381464
80.973593,49559.902705
80.976617,15.334342
80.979122,11.357395
80.992859,13.684871
81.014812,11.549528
81.041703,12.856511
81.08531,12.444652
81.116653,14.976418
81.157114,15.593368
81.158414,11.8308
81.160494,14.20041
81.18607,14.398516
81.208882,13.260271
81.213827,11.841924
81.225715,14.920524
81.276159,12.22249
81.346129,12.423213
81.353262,12.046446
81.359873,12.235682
81.441015,13.007983
81.442322,13.894535
81.460622,11.523735
81.512071,11.534991
81.513728,13.176878
81.518614,13.327335
81.536329,13.133907
81.608209,12.628165
81.62604,12.584776
81.802925,15.446895
81.81661,12.965391
81.882975,12.373652
81.888333,12.606657
81.900194,12.98918
81.912936,13.645076
81.933681,16.011919
81.962878,11.720735
81.96886,16495.323216
81.976954,144.548341
82.019381,12.438151
82.023168,32.363635
82.0934,14.990654
82.12727,12.97521
82.140859,13.142345
82.143595,16.60003
82.145978,14.751796
82.206559,13.208729
82.22167,12.753013
82.274461,13.895334
82.303397,15.608506
82.332792,14.319531
82.380726,12.627536
82.38303,14.492543
82.385778,12.108837
82.395264,12.675872
82.416548,11.925711
82.423555,12.324044
82.444495,15.090917
82.484443,11.332576
82.490127,12.788889
82.500342,13.891334
82.501053,13.121974
82.541843,13.503532
82.55847,12.660203
82.571099,14.070368
82.594497,12.994903
82.621466,12.568921
82.625651,13.211678
82.628767,13.784253
82.639453,15.954179
82.640165,14.534342
82.729475,12.479133
82.732597,13.112178
82.856647,12.573083
82.940308,13.389761
82.944875,12.110764
82.970672,22097.576023
82.977929,31.998642
82.988683,14.994402
82.999529,17.356504
83.012618,30.260654
83.048942,320.991581
83.080892,13.226724
83.097682,19.417897
83.130379,12.398315
83.133973,12.96664
83.145117,15.794187
83.152667,15.620087
83.178831,15.575114
83.185936,11.983016
83.199159,12.740014
83.199609,13.715568
83.209236,12.905185
83.210585,11.894498
83.212925,13.526953
83.235156,12.671704
83.240018,12.49485
83.258837,12.194959
83.308573,12.880453
83.315785,13.497804
83.322998,13.065597
83.391385,15.957397
83.394454,13.455551
83.539001,13.766623
83.577484,14.870623
83.66487,12.660441
83.669588,13.110577
83.680839,14.310147
83.682926,13.366732
83.730863,14.385498
83.73713,14.788316
83.765479,13.305231
83.769478,13.531566
83.774568,13.414845
83.839053,12.898004
83.931043,13.130126
83.948,12.74357
83.965874,6527.636551
83.966513,11.119585
83.973993,12.955786
83.976729,12.439117
83.977915,15.213717
84.004561,13.71484
84.009672,14.253525
84.041722,14.493956
84.054236,12.823084
84.062093,13.536935
84.098469,13.611677
84.193908,13.195959
84.200228,12.822656
84.230461,12.687498
84.246134,14.04558
84.267589,14.155165
84.291161,12.681527
84.305108,12.6276
84.379485,12.340669
84.380221,15.150941
84.386837,13.391942
84.390972,16.629399
84.391983,12.260718
84.407518,15.486878
84.4157,13.762854
84.466844,11.889047
84.47117,14.390281
84.520891,27.846952
84.57167,12.442116
84.592419,14.129506
84.607455,12.668801
84.667454,15.20925
84.677152,12.048032
84.729089,12.485119
84.743977,14.794308
84.765344,14.445172
84.768027,12.055165
84.84867,13.451009
84.851079,13.108386
84.875731,15.039345
84.912451,17.532738
84.979647,13.621248
84.996923,16.560332
85.008351,15.898626
85.026565,15.12284
