Mass,Intensity
118.906182,54.491452
118.941082,8268.613694
118.99123,257.653713
119.022627,671.772734
119.034019,20438.832233
119.057116,43.837574
119.299425,43.447873
119.328935,43.056322
119.333417,45.003035
119.350263,46.383659
119.383349,41.894457
119.441049,46.774696
119.453585,46.55292
119.57316,47.564757
119.665597,54.767362
119.715116,46.210248
119.740897,47.097653
119.744781,43.293357
119.755655,46.744158
119.804764,44.94368
120.02083,98.728936
120.037354,66.144475
120.044527,4710.242797
120.173579,42.473634
120.297052,46.06541
120.317858,48.914557
120.322396,44.795654
120.476662,42.895767
120.67223,49.053402
120.730868,44.918201
120.803713,43.423356
120.81489,47.893291
120.838035,55.995365
120.894745,46.544991
120.907825,47.121972
120.936988,49.233789
120.995661,47.481507
121.015228,48.692399
121.026276,58.031162
121.028644,719523.144749
121.04143,1503.393339
121.045535,46.387818
121.204358,45.1056
121.254678,56.682081
121.327522,48.232407
121.333226,44.707546
121.365554,40.852829
121.375858,49.665978
121.376809,48.992024
121.387748,56.826433
121.396786,43.628751
121.403129,55.307346
121.41312,48.779023
121.47087,45.662766
121.529455,45.634581
121.545021,42.687541
121.62592,44.024721
121.639278,43.406917
121.665524,52.799182
121.981778,45.300987
121.993278,45.358497
122.023793,711475.199157
122.031943,58925.942846
122.036418,262.848048
122.047606,47.538933
122.064232,50.159987
122.119727,46.176987
122.265443,47.044533
